ダウンロードした時刻：2018/07/29 11:12:54

,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂
年月日,平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),日照時間(時間),日照時間(時間),日照時間(時間),平均風速(m/s),平均風速(m/s),平均風速(m/s),最低気温(℃),最低気温(℃),最低気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,,,,,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2013/7/28,26.1,8,1,0.0,8,1,6.3,8,1,2.2,8,1,22.9,8,1,29.0,8,1
2013/7/29,25.6,8,1,11.5,8,1,0.0,8,1,2.0,8,1,24.3,8,1,26.8,8,1
2013/7/30,27.0,8,1,0.0,8,1,4.9,8,1,2.5,8,1,24.7,8,1,32.0,8,1
2013/7/31,26.2,8,1,0.0,8,1,0.5,8,1,1.9,8,1,24.8,8,1,29.2,8,1
2013/8/1,27.3,8,1,7.5,8,1,4.6,8,1,2.2,8,1,24.7,8,1,31.1,8,1
2013/8/2,25.5,8,1,0.5,8,1,2.4,8,1,2.3,8,1,24.0,8,1,28.6,8,1
2013/8/3,25.8,8,1,0.0,8,1,5.6,8,1,2.6,8,1,23.9,8,1,28.1,8,1
2013/8/4,27.1,8,1,0.0,8,1,6.1,8,1,2.6,8,1,24.9,8,1,30.1,8,1
2013/8/5,28.1,8,1,0.0,8,1,10.8,8,1,4.4,8,1,25.7,8,1,31.4,8,1
2013/8/6,27.3,8,1,2.5,8,1,0.7,8,1,2.1,8,1,25.6,8,1,30.2,8,1
2013/8/7,28.2,8,1,0.0,8,1,11.5,8,1,2.7,8,1,25.2,8,1,31.3,8,1
2013/8/8,28.7,8,1,0.0,8,1,9.7,8,1,2.9,8,1,25.8,8,1,31.8,8,1
2013/8/9,29.3,8,1,0.0,8,1,11.7,8,1,2.9,8,1,26.5,5,1,32.5,5,1
2013/8/10,30.2,8,1,0.0,8,1,10.8,8,1,1.9,8,1,26.8,8,1,33.4,8,1
2013/8/11,30.0,8,1,0.0,8,1,9.5,8,1,1.9,8,1,28.4,8,1,33.1,8,1
2013/8/12,30.4,8,1,0.0,8,1,8.6,8,1,2.0,8,1,27.2,8,1,35.2,8,1
2013/8/13,28.7,8,1,0.0,8,1,8.7,8,1,2.5,8,1,25.8,8,1,32.0,8,1
2013/8/14,28.1,8,1,0.0,8,1,11.2,8,1,2.7,8,1,25.6,8,1,31.4,8,1
2013/8/15,28.4,8,1,0.0,8,1,9.9,8,1,3.1,8,1,25.1,8,1,31.4,8,1
2013/8/16,28.8,8,1,0.0,8,1,10.6,8,1,5.1,8,1,27.0,8,1,31.7,8,1
2013/8/17,28.7,8,1,0.0,8,1,11.2,8,1,5.4,8,1,26.9,8,1,31.3,8,1
2013/8/18,28.8,8,1,0.0,8,1,12.5,8,1,6.6,8,1,26.8,8,1,31.3,8,1
2013/8/19,29.2,8,1,0.0,8,1,12.3,8,1,5.8,8,1,27.3,8,1,32.4,8,1
2013/8/20,29.0,8,1,0.0,8,1,10.1,8,1,7.1,8,1,27.7,8,1,31.8,8,1
2013/8/21,29.3,8,1,0.0,8,1,6.0,8,1,2.4,8,1,26.5,8,1,32.9,8,1
2013/8/22,28.8,8,1,0.0,8,1,8.8,8,1,2.7,8,1,25.9,8,1,33.2,8,1
2013/8/23,28.2,8,1,0.5,8,1,1.6,8,1,1.9,8,1,25.0,8,1,31.5,8,1
2013/8/24,27.7,8,1,0.5,8,1,0.0,8,1,1.6,8,1,24.8,8,1,30.3,8,1
2013/8/25,24.0,8,1,23.0,8,1,0.0,8,1,1.5,8,1,21.9,8,1,26.9,8,1
2013/8/26,25.3,8,1,0.5,8,1,3.4,8,1,1.9,8,1,21.8,8,1,28.5,8,1
2013/8/27,24.5,8,1,15.5,8,1,9.2,8,1,3.9,8,1,19.7,8,1,29.6,8,1
2013/8/28,26.0,8,1,0.0,8,1,11.8,8,1,2.2,8,1,21.1,8,1,29.8,8,1
2013/8/29,27.1,8,1,0.0,8,1,11.6,8,1,4.0,8,1,23.3,8,1,30.5,8,1
2013/8/30,28.9,8,1,0.0,8,1,10.1,8,1,4.5,8,1,26.9,8,1,31.8,8,1
2013/8/31,28.7,8,1,0.0,8,1,11.8,8,1,5.3,8,1,26.6,8,1,31.4,8,1
2013/9/1,28.7,8,1,0.0,8,1,10.9,8,1,5.7,8,1,26.5,8,1,31.4,8,1
2013/9/2,27.6,8,1,0.0,8,1,10.7,8,1,3.6,8,1,25.1,8,1,31.2,8,1
2013/9/3,27.8,8,1,0.0,8,1,10.4,8,1,2.3,8,1,25.2,8,1,31.4,8,1
2013/9/4,26.1,8,1,56.0,8,1,3.9,8,1,3.1,8,1,23.4,8,1,28.3,8,1
2013/9/5,26.2,8,1,29.0,8,1,2.5,8,1,3.4,8,1,24.1,8,1,28.0,8,1
2013/9/6,26.4,8,1,0.0,8,1,3.9,8,1,2.8,8,1,24.0,8,1,30.3,8,1
2013/9/7,25.8,8,1,0.0,8,1,5.3,8,1,2.2,8,1,23.2,8,1,29.8,8,1
2013/9/8,25.1,8,1,1.0,8,1,0.8,8,1,3.5,8,1,22.3,8,1,28.9,8,1
2013/9/9,24.8,8,1,0.0,8,1,5.5,8,1,2.3,8,1,22.1,8,1,29.0,8,1
2013/9/10,23.9,8,1,4.0,8,1,0.5,8,1,2.1,8,1,21.1,8,1,27.2,8,1
2013/9/11,23.8,8,1,2.0,8,1,0.0,8,1,2.8,8,1,21.0,8,1,26.8,8,1
2013/9/12,25.4,8,1,0.0,8,1,10.4,8,1,2.1,8,1,21.1,8,1,28.6,8,1
2013/9/13,26.5,8,1,0.0,8,1,11.0,8,1,1.6,8,1,22.9,8,1,29.9,8,1
2013/9/14,26.9,8,1,1.0,8,1,2.2,8,1,1.3,8,1,25.1,8,1,30.2,8,1
2013/9/15,26.2,8,1,121.0,8,1,3.1,8,1,2.2,8,1,22.8,8,1,29.4,8,1
2013/9/16,26.1,8,1,17.0,8,1,0.1,8,1,6.9,8,1,21.9,8,1,27.7,8,1
2013/9/17,22.7,8,1,0.0,8,1,11.2,8,1,2.7,8,1,16.2,8,1,28.5,8,1
2013/9/18,22.7,8,1,0.0,8,1,11.4,8,1,2.9,8,1,17.7,8,1,29.0,8,1
2013/9/19,23.2,8,1,0.0,8,1,10.9,8,1,2.5,8,1,18.5,8,1,29.0,8,1
2013/9/20,24.0,8,1,0.0,8,1,11.0,8,1,3.4,8,1,19.1,8,1,28.2,8,1
2013/9/21,24.7,8,1,0.0,8,1,11.0,8,1,2.5,8,1,19.8,8,1,28.7,8,1
2013/9/22,25.0,8,1,0.0,8,1,7.6,8,1,2.8,8,1,21.5,8,1,31.3,8,1
2013/9/23,22.0,8,1,3.0,8,1,2.5,8,1,4.9,8,1,17.5,8,1,25.2,8,1
2013/9/24,23.0,8,1,0.5,8,1,6.6,8,1,4.2,8,1,17.3,8,1,27.9,8,1
2013/9/25,23.2,8,1,7.5,8,1,0.3,8,1,3.5,8,1,21.3,8,1,25.2,8,1
2013/9/26,23.1,8,1,0.0,8,1,4.6,8,1,5.7,8,1,18.5,8,1,26.4,8,1
2013/9/27,19.5,8,1,0.0,8,1,10.8,8,1,3.3,8,1,15.7,8,1,23.9,8,1
2013/9/28,20.4,8,1,0.0,8,1,8.9,8,1,3.0,8,1,14.8,8,1,25.7,8,1
2013/9/29,22.1,8,1,0.0,8,1,5.3,8,1,2.5,8,1,19.3,8,1,26.9,8,1
2013/9/30,22.2,8,1,0.0,8,1,2.0,8,1,3.5,8,1,17.9,8,1,26.5,8,1
2013/10/1,22.5,8,1,1.5,8,1,0.1,8,1,3.6,8,1,20.7,8,1,24.5,8,1
2013/10/2,23.8,8,1,2.5,8,1,1.4,8,1,3.9,8,1,21.3,8,1,28.9,8,1
2013/10/3,25.0,8,1,0.0,8,1,7.2,8,1,3.1,8,1,21.5,8,1,29.7,8,1
2013/10/4,18.6,8,1,0.5,8,1,0.0,8,1,4.5,8,1,17.0,8,1,22.1,8,1
2013/10/5,18.8,8,1,1.5,8,1,0.0,8,1,4.8,8,1,16.2,8,1,21.3,8,1
2013/10/6,22.6,8,1,0.0,8,1,3.6,8,1,3.4,8,1,19.4,8,1,27.5,8,1
2013/10/7,23.7,8,1,0.0,8,1,3.5,8,1,2.5,8,1,21.2,8,1,27.8,8,1
2013/10/8,24.5,8,1,0.0,8,1,7.1,8,1,3.8,8,1,21.1,8,1,27.6,8,1
2013/10/9,25.5,8,1,0.0,8,1,7.4,8,1,8.8,8,1,24.3,8,1,27.1,8,1
2013/10/10,25.6,8,1,0.0,8,1,5.1,8,1,2.4,8,1,22.4,8,1,29.7,8,1
2013/10/11,25.0,8,1,2.0,8,1,8.1,8,1,5.7,8,1,21.7,8,1,28.5,8,1
2013/10/12,25.5,8,1,0.0,8,1,10.0,8,1,6.0,8,1,19.5,8,1,29.7,8,1
2013/10/13,20.6,8,1,0.0,8,1,9.6,8,1,2.4,8,1,17.1,8,1,24.6,8,1
2013/10/14,20.0,8,1,0.0,8,1,10.0,8,1,2.1,8,1,15.5,8,1,25.5,8,1
2013/10/15,18.0,8,1,86.0,8,1,0.0,8,1,4.0,8,1,16.8,8,1,20.0,8,1
2013/10/16,20.6,8,1,85.0,8,1,2.8,8,1,6.4,8,1,16.2,8,1,27.2,8,1
2013/10/17,18.0,8,1,0.0,8,1,3.4,8,1,3.2,8,1,16.0,8,1,21.6,8,1
2013/10/18,17.7,8,1,0.0,8,1,4.3,8,1,3.2,8,1,15.2,8,1,20.6,8,1
2013/10/19,16.0,8,1,0.0,8,1,0.1,8,1,4.5,8,1,14.5,8,1,18.4,8,1
2013/10/20,15.2,8,1,41.0,8,1,0.0,8,1,4.7,8,1,13.7,8,1,16.3,8,1
2013/10/21,18.9,8,1,0.0,8,1,3.9,8,1,2.9,8,1,15.8,8,1,21.6,8,1
2013/10/22,18.3,8,1,0.0,8,1,0.0,8,1,3.0,8,1,16.9,8,1,20.2,8,1
2013/10/23,17.3,8,1,0.0,8,1,0.3,8,1,3.5,8,1,15.7,8,1,19.7,8,1
2013/10/24,16.3,8,1,0.0,8,1,0.0,8,1,4.1,8,1,15.4,8,1,18.4,8,1
2013/10/25,18.6,8,1,22.0,8,1,0.1,8,1,3.2,8,1,15.6,8,1,20.7,8,1
2013/10/26,15.8,8,1,37.5,8,1,0.0,8,1,4.3,8,1,14.3,8,1,18.3,8,1
2013/10/27,16.8,8,1,0.5,8,1,8.6,8,1,2.4,8,1,12.9,8,1,22.3,8,1
2013/10/28,15.7,8,1,0.0,8,1,9.5,8,1,2.1,8,1,11.9,8,1,20.1,8,1
2013/10/29,15.1,8,1,9.0,8,1,0.0,8,1,2.6,8,1,12.9,8,1,16.6,8,1
2013/10/30,18.1,8,1,0.0,8,1,7.2,8,1,2.4,8,1,15.8,8,1,21.4,8,1
2013/10/31,16.7,8,1,0.0,8,1,7.5,8,1,1.9,8,1,10.8,8,1,22.0,8,1
2013/11/1,16.7,8,1,0.0,8,1,8.9,8,1,2.1,8,1,12.3,8,1,21.5,8,1
2013/11/2,15.0,8,1,0.0,8,1,0.0,8,1,2.2,8,1,13.0,8,1,16.3,8,1
2013/11/3,16.8,8,1,0.0,8,1,0.9,8,1,1.6,8,1,14.0,8,1,19.9,8,1
2013/11/4,15.9,8,1,12.5,8,1,0.0,8,1,2.1,8,1,12.0,8,1,18.3,8,1
2013/11/5,13.8,8,1,0.0,8,1,9.7,8,1,2.2,8,1,9.4,8,1,19.7,8,1
2013/11/6,15.8,8,1,0.0,8,1,5.8,8,1,3.3,8,1,10.2,8,1,20.7,8,1
2013/11/7,17.1,8,1,5.5,8,1,1.4,8,1,2.8,8,1,12.3,8,1,20.4,8,1
2013/11/8,14.5,8,1,0.0,8,1,9.7,8,1,1.7,8,1,9.6,8,1,19.7,8,1
2013/11/9,13.0,8,1,0.0,8,1,0.3,8,1,3.1,8,1,10.7,8,1,15.6,8,1
2013/11/10,17.1,8,1,1.0,8,1,0.0,8,1,5.3,8,1,10.8,8,1,21.2,8,1
2013/11/11,12.9,8,1,0.5,8,1,3.4,8,1,3.6,8,1,8.8,8,1,17.2,8,1
2013/11/12,9.3,8,1,0.0,8,1,2.8,8,1,2.4,8,1,7.7,8,1,13.1,8,1
2013/11/13,9.3,8,1,0.0,8,1,8.0,8,1,2.8,8,1,4.4,8,1,14.5,8,1
2013/11/14,9.7,8,1,0.0,8,1,7.3,8,1,1.8,8,1,4.9,8,1,14.3,8,1
2013/11/15,10.6,8,1,3.0,8,1,1.2,8,1,2.5,8,1,8.9,8,1,13.9,8,1
2013/11/16,12.1,8,1,0.0,8,1,9.6,8,1,2.3,8,1,8.3,8,1,17.7,8,1
2013/11/17,14.3,8,1,0.0,8,1,9.1,8,1,3.4,8,1,7.6,8,1,19.2,8,1
2013/11/18,14.0,8,1,0.0,8,1,8.6,8,1,3.7,8,1,10.1,8,1,18.9,8,1
2013/11/19,12.3,8,1,0.0,8,1,9.2,8,1,4.0,8,1,8.2,8,1,15.6,8,1
2013/11/20,12.0,8,1,0.0,8,1,9.4,8,1,3.6,8,1,7.1,8,1,15.8,8,1
2013/11/21,11.3,8,1,0.0,8,1,9.4,8,1,2.1,8,1,5.3,8,1,16.6,8,1
2013/11/22,10.7,8,1,0.0,8,1,9.4,8,1,1.9,8,1,4.2,8,1,16.6,8,1
2013/11/23,11.8,8,1,0.0,8,1,9.4,8,1,2.6,8,1,6.2,8,1,16.6,8,1
2013/11/24,11.0,8,1,0.0,8,1,9.3,8,1,1.8,8,1,6.5,8,1,16.5,8,1
2013/11/25,14.2,8,1,17.0,8,1,0.0,8,1,5.5,8,1,9.2,8,1,18.8,8,1
2013/11/26,14.6,8,1,0.5,8,1,5.0,4,1,3.5,8,1,10.7,8,1,18.3,8,1
2013/11/27,12.4,8,1,0.0,8,1,7.2,8,1,4.1,8,1,7.6,8,1,15.5,8,1
2013/11/28,13.6,8,1,1.0,8,1,3.4,8,1,6.2,8,1,5.1,8,1,17.4,8,1
2013/11/29,8.8,8,1,0.0,8,1,9.1,8,1,2.9,8,1,3.9,8,1,13.3,8,1
2013/11/30,8.3,8,1,0.0,8,1,8.8,8,1,1.8,8,1,1.6,8,1,13.8,8,1
2013/12/1,8.7,8,1,0.0,8,1,8.9,8,1,1.6,8,1,3.9,8,1,14.5,8,1
2013/12/2,9.1,8,1,0.0,8,1,9.0,8,1,1.7,8,1,4.3,8,1,14.5,8,1
2013/12/3,10.0,8,1,0.0,8,1,9.0,8,1,1.9,8,1,5.1,8,1,16.1,8,1
2013/12/4,10.7,8,1,0.0,8,1,7.2,8,1,2.6,8,1,6.9,8,1,14.9,8,1
2013/12/5,11.0,8,1,0.0,8,1,9.0,8,1,2.3,8,1,6.2,8,1,16.1,8,1
2013/12/6,11.3,8,1,0.0,8,1,6.8,8,1,2.5,8,1,4.8,8,1,17.3,8,1
2013/12/7,9.9,8,1,0.0,8,1,8.6,8,1,2.1,8,1,5.9,8,1,14.9,8,1
2013/12/8,8.6,8,1,0.0,8,1,0.0,8,1,2.8,8,1,6.3,8,1,10.7,8,1
2013/12/9,8.3,8,1,0.0,8,1,0.5,8,1,1.9,5,1,5.4,8,1,12.2,8,1
2013/12/10,9.8,8,1,14.0,8,1,2.5,8,1,2.5,8,1,6.0,8,1,15.4,8,1
2013/12/11,9.6,8,1,0.0,8,1,5.3,8,1,3.3,8,1,4.3,8,1,14.1,8,1
2013/12/12,9.1,8,1,0.0,8,1,8.8,8,1,2.8,8,1,4.1,8,1,12.5,8,1
2013/12/13,9.2,8,1,0.0,8,1,8.6,8,1,4.0,8,1,2.0,8,1,14.4,8,1
2013/12/14,7.1,8,1,0.0,8,1,8.8,8,1,2.3,8,1,1.1,8,1,11.7,8,1
2013/12/15,7.6,8,1,0.0,8,1,8.7,8,1,2.1,8,1,3.0,8,1,13.6,8,1
2013/12/16,7.3,8,1,0.0,8,1,8.2,8,1,2.2,8,1,2.3,8,1,12.5,8,1
2013/12/17,8.6,8,1,0.0,8,1,3.7,8,1,2.4,8,1,5.1,8,1,12.6,8,1
2013/12/18,6.0,8,1,9.5,8,1,0.0,8,1,3.5,8,1,2.9,8,1,8.3,8,1
2013/12/19,6.7,8,1,15.5,8,1,0.0,8,1,4.8,8,1,3.3,8,1,8.1,8,1
2013/12/20,6.6,8,1,4.5,8,1,3.9,8,1,2.6,8,1,1.9,8,1,11.6,8,1
2013/12/21,6.8,8,1,0.0,8,1,8.9,8,1,2.3,8,1,2.6,8,1,11.6,8,1
2013/12/22,7.1,8,1,0.0,8,1,6.6,8,1,2.7,8,1,2.1,8,1,12.9,8,1
2013/12/23,5.9,8,1,0.0,8,1,3.0,8,1,2.3,8,1,3.0,8,1,9.4,8,1
2013/12/24,7.6,8,1,0.0,8,1,8.3,8,1,2.6,8,1,3.7,8,1,12.6,8,1
2013/12/25,7.0,8,1,0.0,8,1,8.8,8,1,3.3,8,1,2.2,8,1,10.6,8,1
2013/12/26,7.4,8,1,0.0,8,1,0.2,8,1,2.7,8,1,3.5,8,1,13.6,8,1
2013/12/27,7.0,8,1,2.0,8,1,0.1,8,1,3.0,8,1,2.7,8,1,9.8,8,1
2013/12/28,4.7,8,1,0.0,8,1,8.8,8,1,1.8,8,1,0.1,8,1,9.6,8,1
2013/12/29,4.1,8,1,0.0,8,1,8.9,8,1,1.7,8,1,-1.7,8,1,9.6,8,1
2013/12/30,4.1,8,1,0.0,8,1,8.6,8,1,1.6,8,1,-0.8,8,1,10.9,8,1
2013/12/31,6.3,8,1,0.0,8,1,8.9,8,1,1.4,8,1,-0.4,8,1,13.9,8,1
2014/1/1,8.5,8,1,0.0,8,1,8.6,8,1,2.4,8,1,1.1,8,1,14.6,8,1
2014/1/2,7.8,8,1,0.0,8,1,9.0,8,1,2.3,8,1,1.9,8,1,13.4,8,1
2014/1/3,5.7,8,1,0.0,8,1,7.3,8,1,1.9,8,1,0.6,8,1,10.5,8,1
2014/1/4,6.3,8,1,0.0,8,1,6.4,8,1,3.0,8,1,1.6,8,1,11.9,8,1
2014/1/5,5.4,8,1,0.0,8,1,1.9,8,1,3.2,8,1,3.4,8,1,7.6,8,1
2014/1/6,5.1,8,1,0.0,8,1,9.0,8,1,2.6,8,1,0.0,8,1,11.6,8,1
2014/1/7,5.5,8,1,0.0,8,1,7.2,8,1,2.9,8,1,-1.6,8,1,10.9,8,1
2014/1/8,7.8,8,1,18.5,8,1,1.3,8,1,3.0,8,1,2.5,8,1,13.8,8,1
2014/1/9,6.8,8,1,5.0,8,1,0.0,8,1,3.2,8,1,3.1,8,1,9.6,8,1
2014/1/10,3.6,8,1,0.0,8,1,2.2,8,1,2.9,8,1,1.2,8,1,6.6,8,1
2014/1/11,3.5,8,1,0.0,8,1,9.1,8,1,1.7,8,1,-0.5,8,1,9.2,8,1
2014/1/12,5.2,8,1,0.0,8,1,8.1,8,1,2.3,8,1,0.5,8,1,10.4,8,1
2014/1/13,4.4,8,1,0.0,8,1,6.3,8,1,2.9,8,1,0.3,8,1,9.2,8,1
2014/1/14,3.9,8,1,0.0,8,1,4.1,8,1,2.6,8,1,0.6,8,1,7.2,8,1
2014/1/15,2.8,8,1,0.0,8,1,0.0,8,1,3.2,8,1,1.2,8,1,4.4,8,1
2014/1/16,4.0,8,1,0.0,8,1,8.6,8,1,2.2,8,1,-1.0,8,1,9.0,8,1
2014/1/17,5.3,8,1,0.0,8,1,7.0,8,1,2.8,8,1,2.3,8,1,9.7,8,1
2014/1/18,4.8,8,1,0.0,8,1,6.3,8,1,2.4,8,1,2.4,8,1,8.7,8,1
2014/1/19,4.5,8,1,0.0,8,1,9.2,8,1,3.8,8,1,0.3,8,1,8.8,8,1
2014/1/20,5.4,8,1,0.0,8,1,8.9,8,1,2.1,8,1,-1.5,8,1,10.7,8,1
2014/1/21,6.5,8,1,0.0,8,1,9.1,8,1,2.8,8,1,1.7,8,1,12.1,8,1
2014/1/22,5.1,8,1,0.5,8,1,8.5,8,1,2.4,8,1,1.4,8,1,10.1,8,1
2014/1/23,4.9,8,1,0.0,8,1,9.5,8,1,1.6,8,1,-0.4,8,1,10.8,8,1
2014/1/24,7.2,8,1,0.0,8,1,7.8,8,1,2.6,8,1,1.9,8,1,13.8,8,1
2014/1/25,9.3,8,1,0.0,8,1,2.4,8,1,2.3,8,1,2.5,8,1,14.1,8,1
2014/1/26,11.1,8,1,5.5,8,1,5.0,8,1,4.5,8,1,3.0,8,1,15.7,8,1
2014/1/27,4.7,8,1,0.0,8,1,9.6,8,1,3.5,8,1,0.6,8,1,8.6,8,1
2014/1/28,10.5,8,1,0.0,8,1,9.5,8,1,4.0,8,1,2.4,8,1,14.7,8,1
2014/1/29,7.9,8,1,0.0,8,1,9.5,8,1,2.5,8,1,3.6,8,1,12.2,8,1
2014/1/30,12.0,8,1,9.5,8,1,3.8,8,1,5.7,8,1,4.9,8,1,15.9,8,1
2014/1/31,11.5,8,1,0.0,8,1,9.6,8,1,3.1,8,1,5.2,8,1,15.7,8,1
2014/2/1,7.5,8,1,0.0,8,1,7.6,8,1,1.7,8,1,1.1,8,1,13.5,8,1
2014/2/2,8.4,8,1,0.5,8,1,0.8,8,1,1.5,8,1,5.3,8,1,12.1,8,1
2014/2/3,12.4,8,1,0.0,8,1,7.7,8,1,4.4,8,1,5.1,8,1,17.6,8,1
2014/2/4,5.6,8,1,0.5,8,1,0.0,8,1,4.6,8,1,0.0,8,1,15.9,8,1
2014/2/5,1.8,8,1,0.0,8,1,5.3,8,1,3.3,8,1,-0.7,8,1,6.6,8,1
2014/2/6,2.5,8,1,0.0,8,1,1.8,8,1,3.4,8,1,-0.9,8,1,6.3,8,1
2014/2/7,4.4,8,1,0.0,8,1,6.8,8,1,3.3,8,1,1.8,8,1,8.1,8,1
2014/2/8,1.0,8,1,33.0,8,1,0.0,8,1,6.7,8,1,-0.4,8,1,4.6,8,1
2014/2/9,5.1,8,1,0.5,8,1,5.1,8,1,3.0,8,1,2.3,8,1,9.4,8,1
2014/2/10,4.9,8,1,0.0,8,1,1.1,8,1,2.1,8,1,2.9,8,1,8.1,8,1
2014/2/11,3.7,8,1,0.0,8,1,1.6,8,1,4.8,8,1,2.6,8,1,5.5,8,1
2014/2/12,5.1,8,1,0.0,8,1,2.4,8,1,4.6,8,1,2.8,8,1,8.3,8,1
2014/2/13,4.7,8,1,0.0,8,1,0.0,8,1,1.7,8,1,1.1,8,1,6.9,8,1
2014/2/14,1.5,8,1,32.5,8,1,0.0,8,1,5.9,8,1,0.5,8,1,5.0,8,1
2014/2/15,4.6,8,1,41.0,8,1,0.7,8,1,4.6,8,1,0.6,8,1,9.0,8,1
2014/2/16,5.5,8,1,0.0,8,1,10.1,8,1,2.8,8,1,0.3,8,1,11.3,8,1
2014/2/17,5.1,8,1,0.0,8,1,9.9,8,1,2.2,8,1,-0.4,8,1,10.8,8,1
2014/2/18,4.3,8,1,0.0,8,1,1.5,8,1,3.0,8,1,2.1,8,1,8.0,8,1
2014/2/19,4.2,8,1,0.0,8,1,6.1,8,1,2.7,8,1,1.3,8,1,8.2,8,1
2014/2/20,4.1,8,1,0.0,8,1,2.2,8,1,2.6,8,1,-0.1,8,1,7.1,8,1
2014/2/21,5.1,8,1,0.0,8,1,7.7,8,1,2.9,8,1,0.9,8,1,10.7,8,1
2014/2/22,5.1,8,1,0.0,8,1,7.2,8,1,2.6,8,1,1.6,8,1,10.3,8,1
2014/2/23,6.1,8,1,0.0,8,1,4.0,8,1,2.7,8,1,3.4,8,1,9.9,8,1
2014/2/24,6.2,8,1,0.0,8,1,3.2,8,1,2.3,8,1,3.6,8,1,9.6,8,1
2014/2/25,7.1,8,1,0.0,8,1,10.1,8,1,2.1,8,1,2.6,8,1,11.5,8,1
2014/2/26,8.7,8,1,0.0,8,1,10.1,8,1,2.7,8,1,1.0,8,1,14.3,8,1
2014/2/27,10.7,8,1,13.0,8,1,0.0,8,1,3.6,8,1,7.0,8,1,15.3,8,1
2014/2/28,15.0,8,1,3.5,8,1,6.1,8,1,4.0,8,1,10.4,8,1,19.5,8,1
2014/3/1,9.7,8,1,0.0,8,1,0.0,8,1,3.0,8,1,7.8,8,1,13.4,8,1
2014/3/2,6.2,8,1,10.0,8,1,0.0,8,1,3.8,8,1,5.3,8,1,8.4,8,1
2014/3/3,6.6,8,1,0.0,8,1,2.8,8,1,3.7,8,1,4.4,8,1,10.3,8,1
2014/3/4,6.9,8,1,0.0,8,1,7.0,8,1,2.3,8,1,2.8,8,1,10.6,8,1
2014/3/5,6.6,8,1,40.0,8,1,0.0,8,1,3.5,8,1,5.0,8,1,9.0,8,1
2014/3/6,6.2,8,1,0.5,8,1,7.1,8,1,4.0,8,1,3.3,8,1,10.0,8,1
2014/3/7,3.8,8,1,0.5,8,1,6.9,8,1,3.0,8,1,0.4,8,1,8.7,8,1
2014/3/8,5.1,8,1,0.0,8,1,10.7,8,1,2.6,8,1,-0.1,8,1,9.7,8,1
2014/3/9,6.2,8,1,0.0,8,1,8.8,8,1,2.8,8,1,3.2,8,1,10.8,8,1
2014/3/10,5.1,8,1,0.0,8,1,6.1,8,1,3.4,8,1,1.0,8,1,9.6,8,1
2014/3/11,5.2,8,1,0.0,8,1,11.2,8,1,3.1,8,1,-2.1,8,1,10.4,8,1
2014/3/12,10.1,8,1,0.0,8,1,9.2,8,1,2.9,8,1,1.5,8,1,15.6,8,1
2014/3/13,14.1,8,1,23.0,8,1,0.1,8,1,6.9,8,1,9.0,8,1,17.7,8,1
2014/3/14,10.1,8,1,0.0,8,1,1.3,8,1,4.5,8,1,6.0,8,1,16.8,8,1
2014/3/15,8.2,8,1,0.0,8,1,8.3,8,1,3.5,8,1,5.2,8,1,11.6,8,1
2014/3/16,10.3,8,1,0.0,8,1,10.8,8,1,3.4,8,1,4.4,8,1,16.1,8,1
2014/3/17,10.7,8,1,0.0,8,1,10.5,8,1,2.5,8,1,3.7,8,1,15.3,8,1
2014/3/18,14.7,8,1,0.0,8,1,3.4,8,1,4.7,8,1,7.8,8,1,17.8,8,1
2014/3/19,10.8,8,1,0.0,8,1,0.8,8,1,3.3,8,1,8.6,8,1,14.0,8,1
2014/3/20,8.4,8,1,21.0,8,1,0.0,8,1,3.2,8,1,6.8,8,1,9.7,8,1
2014/3/21,10.0,8,1,0.0,8,1,7.1,8,1,2.4,8,1,5.9,8,1,15.6,8,1
2014/3/22,9.4,8,1,0.0,8,1,11.6,8,1,3.7,8,1,4.2,8,1,13.9,8,1
2014/3/23,10.3,8,1,0.0,8,1,11.5,8,1,3.4,8,1,4.6,8,1,15.1,8,1
2014/3/24,12.1,8,1,0.0,8,1,11.2,8,1,3.8,8,1,5.7,8,1,17.2,8,1
2014/3/25,14.9,8,1,0.0,8,1,10.7,8,1,3.5,8,1,9.1,8,1,19.5,8,1
2014/3/26,14.6,8,1,0.0,8,1,0.0,8,1,2.5,8,1,11.6,8,1,16.6,8,1
2014/3/27,12.3,8,1,5.5,8,1,0.0,8,1,2.9,8,1,9.2,8,1,15.5,8,1
2014/3/28,13.1,8,1,0.0,8,1,11.5,8,1,2.9,8,1,6.1,8,1,18.5,8,1
2014/3/29,15.8,8,1,0.0,8,1,5.4,8,1,4.1,8,1,11.4,8,1,19.7,8,1
2014/3/30,15.9,8,1,14.0,8,1,1.1,8,1,6.8,8,1,14.5,8,1,17.2,8,1
2014/3/31,15.7,8,1,0.0,8,1,9.8,8,1,2.7,8,1,11.6,8,1,21.3,8,1
